,title,artist,af_score,review_date,pf_score,best_new_music,author,pub_date,id,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,date
451,poison season,destroyer,8.0,2015-08-28,7.6,0.0,jayson greene,2015-09-03,7KlrBnmP3BjYIF0516MPXb,241467.38461538462,16.384615384615383,0.38923076923076927,0.2645286230769231,0.5191538461538461,0.3738330769230769,0.18923076923076923,-9.583923076923078,0.0464,1440720000.0
452,pom pom,ariel pink,9.0,2014-11-17,8.8,1.0,jeff weiss,2014-11-18,1GDEy7JQHzOvAIucRlXtGL,236672.23529411765,34.94117647058823,0.3981176470588235,0.08553951235294117,0.8004117647058823,0.12964967352941176,0.2789941176470588,-3.6829411764705884,0.09098235294117647,1416182400.0
453,pool,porches,5.0,2016-02-17,8.3,1.0,jeremy gordon,2016-02-08,7kNB1l6WPFlZxH5MtgtW3j,191460.83333333334,33.5,0.6396666666666667,0.23574166666666665,0.57125,0.16435458333333333,0.13165833333333332,-7.554666666666667,0.04584166666666667,1454630400.0
454,port of morrow,the shins,5.0,2012-03-27,8.4,1.0,larry fitzmaurice,2012-03-19,53KpQ0EIkaKmcgsJffaMFi,245466.33333333334,0.4166666666666667,0.5932499999999999,0.11137494166666667,0.6594166666666667,0.0003050658333333333,0.15194166666666667,-6.9095,0.039575,1332288000.0
455,possession,christian mistress,8.0,2012-02-28,7.6,0.0,grayson currin,2012-03-02,7u6IrBZDcie0baVSnO55QP,275580.3333333333,6.444444444444445,0.2881111111111111,0.016913333333333332,0.9303333333333332,0.023395055555555554,0.15891111111111111,-6.206333333333333,0.11944444444444444,1325376000.0
456,psychic,darkside,8.0,2013-10-07,9.0,1.0,ian cohen,2013-10-07,2Q7l5NR9ZY8gfkkTtBnlBt,338087.75,39.0,0.605,0.527,0.34900000000000003,0.67175,0.144475,-13.48825,0.045274999999999996,1381104000.0
457,public strain,women,9.0,2010-09-29,8.0,0.0,aaron leitko,2010-09-30,3Me1df1lSd9s6zkLUoZO4s,230659.0,12.181818181818182,0.43290909090909085,0.3780181818181818,0.5725454545454546,0.852090909090909,0.20564545454545458,-9.116818181818182,0.03560909090909091,1285632000.0
458,purple,baroness,8.0,2015-12-19,8.5,1.0,brandon stosuy,2015-12-10,6mNvc8w4aYOBlNcnx5hE6l,255893.1,13.0,0.31120000000000003,0.10730743000000001,0.8146000000000001,0.23589800000000002,0.15016000000000002,-6.523999999999999,0.07659,1450396800.0
459,purple naked ladies,the internet,4.0,2012-01-02,6.0,0.0,carrie battan,2012-01-04,1ZTnvAXIujEZZ8kzfJirxp,178551.07142857142,30.071428571428573,0.5830000000000001,0.14699092857142856,0.6389285714285714,0.11380980714285714,0.23811428571428572,-8.545928571428572,0.10560714285714286,1324339200.0
460,put your back n 2 it,perfume genius,9.0,2012-02-21,8.4,1.0,larry fitzmaurice,2012-02-27,1l8BPAV90bROAtw5lVuT0q,162267.41666666666,31.75,0.3254166666666667,0.8251666666666667,0.2356,0.2329529166666667,0.16348333333333334,-14.197583333333332,0.035675,1329696000.0
461,r plus seven,oneohtrix point never,6.0,2013-10-01,8.4,1.0,mark richardson,2013-10-04,68PRq4zj7YXMwiUq6FNGvR,258118.5,33.4,0.35409999999999997,0.49024999999999996,0.38631000000000004,0.63749,0.13152,-12.905700000000001,0.04997,1380499200.0
462,r.a.p. music,killer mike,8.0,2012-05-18,8.6,1.0,ian cohen,2012-05-15,5EAhUoAz1G3WTvIfGZvmrh,229620.91666666666,33.75,0.598,0.024624416666666666,0.769,0.040229444999999996,0.27558333333333335,-8.022166666666667,0.20085833333333333,1337040000.0
463,random access memories,daft punk,8.0,2013-05-20,8.8,1.0,mark richardson,2013-05-20,4m2880jivSbbyEGAKfITCa,344406.76923076925,64.84615384615384,0.6864615384615385,0.2879061538461538,0.5858461538461538,0.3736202669230769,0.1328769230769231,-10.704076923076922,0.04431538461538462,1368748800.0
464,ratchet,shamir,5.0,2015-05-22,8.3,1.0,anupa mistry,2015-05-18,7wbl4fcf6oTL1BfKrx2pCC,228346.0,16.545454545454547,0.6894545454545454,0.3566945454545455,0.5976363636363636,0.07552164545454546,0.15524545454545455,-7.268727272727273,0.06398181818181818,1431993600.0
465,rave tapes,mogwai,6.0,2014-01-22,6.0,0.0,nick neyland,2014-01-20,27SFWD5ME13mJJWjgP71e4,294495.7,17.4,0.4343,0.08474283,0.4765,0.8042,0.12799,-11.9936,0.034140000000000004,1390262400.0
466,"ravedeath, 1972",tim hecker,8.0,2011-03-06,8.6,1.0,joe colly,2011-02-18,6Iu8toVsvCc3I4INxYiVIy,261928.41666666666,29.75,0.18552500000000002,0.5832108333333333,0.4271416666666667,0.89525,0.14233333333333334,-13.905000000000001,0.04438333333333333,1297641600.0
467,recess,skrillex,5.0,2014-03-26,5.7,0.0,nate patrin,2014-03-21,6jQcao5aykVoEceiFz1t4I,254199.0909090909,0.0,0.6100909090909091,0.06685818181818182,0.8542727272727273,0.002002640909090909,0.29560909090909093,-3.9883636363636366,0.1830909090909091,1395014400.0
468,red barked tree,wire,5.0,2011-01-10,8.0,0.0,stuart berman,2011-01-13,3Tm6OMfXk7PffAEt4NAkmX,213363.36363636365,7.7272727272727275,0.48827272727272725,0.018550018181818183,0.7204545454545455,0.5811263636363636,0.24653636363636364,-6.628,0.03811818181818182,1294617600.0
469,reflektor,arcade fire,5.0,2013-10-31,9.2,1.0,lindsay zoladz,2013-10-28,2brwuyGZ2lLqWnBX6U4MQT,348016.53846153844,45.07692307692308,0.4687692307692307,0.16282153846153846,0.661923076923077,0.2873403692307692,0.29405384615384617,-8.715923076923078,0.04693076923076923,1356998400.0
470,reign of terror,sleigh bells,5.0,2012-02-22,8.2,0.0,matthew perpetua,2012-02-20,2VkGBHRZhQ0g6IaRvwkmEL,199037.27272727274,4.0,0.3795454545454545,0.18346363636363636,0.8982727272727273,0.3212416409090909,0.41839090909090904,-4.8447272727272725,0.060881818181818176,1329782400.0
471,relax,das racist,6.0,2011-09-20,6.3,0.0,ian cohen,2011-09-16,4tfAMufxpphBnDYlLRoZKe,215605.35714285713,19.214285714285715,0.6255714285714286,0.08107592857142856,0.816,0.00023090357142857145,0.23272142857142858,-6.106285714285714,0.21555,1315872000.0
472,remember us to life,regina spektor,8.0,2016-10-06,6.6,0.0,katherine st. asaph,2016-10-18,6C0ZhA7FLKwguVU8BWfkeS,254050.54545454544,34.0,0.42863636363636365,0.6921818181818181,0.3493636363636364,0.01111919090909091,0.17828181818181818,-9.249454545454546,0.04382727272727272,1475193600.0
473,resolution,lamb of god,3.0,2012-01-25,3.9,0.0,grayson currin,2012-01-24,73k8aD6VzabLHfwIdiasdS,241969.2142857143,37.357142857142854,0.38649999999999995,0.009737271428571429,0.9187142857142857,0.12278703714285714,0.32352857142857144,-4.3221428571428575,0.13024285714285713,1325376000.0
474,return to annihilation,locrian,6.0,2013-06-28,8.0,0.0,grayson haver currin,2013-07-24,51M3dERfSRwM7xhk8SezRy,427024.4285714286,13.142857142857142,0.2064,0.06385714285714286,0.3931428571428571,0.8888571428571428,0.2118,-10.877142857142857,0.042442857142857136,1372118400.0
475,revolution radio,green day,3.0,2016-10-14,5.1,0.0,brad nelson,2016-10-10,5a3LqvNt2nv1B4aRKXmgOV,223171.91666666666,52.166666666666664,0.4479166666666667,0.07710094166666667,0.8605833333333334,0.0007826966666666666,0.242725,-4.894916666666667,0.05680833333333333,1475798400.0
476,rheia,oathbreaker,4.0,2016-10-12,7.8,0.0,andy o'connor,2016-10-04,6UUIocFoD9p2aOO5jvD9zt,380630.4,27.0,0.22532999999999997,0.29048689,0.5314300000000001,0.25234915,0.25545,-11.8104,0.07037,1475193600.0
477,ring,glasser,8.0,2010-11-25,8.0,0.0,joe colly,2010-10-06,67jSVxuCF5y7rPizT4mLP7,256573.0,19.88888888888889,0.4985555555555556,0.37339999999999995,0.5864444444444444,0.4348894366666667,0.19855555555555554,-8.117111111111111,0.04762222222222222,1285545600.0
478,ritual,white lies,4.0,2011-01-20,2.5,0.0,ian cohen,2011-01-20,1Nq921nz7qQbpbuxiObePg,307106.0,14.909090909090908,0.5321818181818182,0.057508445454545455,0.7998181818181819,0.21232027272727275,0.14866363636363636,-7.287636363636364,0.04258181818181818,1293840000.0
479,ritual union,little dragon,8.0,2011-07-27,6.7,0.0,matthew perpetua,2011-07-26,0Sspmm7cIY7LAyupAGbPxH,236848.27272727274,13.0,0.7595454545454546,0.03635009090909091,0.647,0.2174790909090909,0.15940000000000001,-7.908,0.07441818181818181,1311552000.0
480,room(s),machinedrum,6.0,2011-08-02,6.6,0.0,andrew gaerig,2011-07-25,7Hr1eh9tqthDQVG8jzAWr9,264623.5833333333,14.0,0.4948333333333333,0.024242395833333333,0.7744166666666666,0.6261166666666667,0.17847500000000002,-9.112666666666668,0.13665000000000002,1311552000.0
481,rose mountain,screaming females,6.0,2015-02-23,6.7,0.0,sasha geffen,2015-02-23,3XSkwmy0nUXJcLCuz7JvnN,210998.4,28.0,0.5248,0.085112,0.6351,0.006959989,0.2378,-6.3472,0.03986,1424736000.0
482,ruminations,conor oberst,8.0,2016-10-26,7.5,0.0,ian cohen,2016-10-12,67hzZ19BcqT086ahgI9DIB,228010.3,27.2,0.4788,0.7418,0.317,0.000559134,0.15167,-8.7576,0.03859,1476403200.0
483,run the jewels 2,run the jewels,8.0,2014-10-27,9.0,1.0,ian cohen,2014-10-29,3jsGTpdRkOnbn8VhU9J4A7,212933.0,25.636363636363637,0.6166363636363635,0.09838181818181818,0.6444545454545455,0.052002135454545455,0.26474545454545456,-7.837,0.23074545454545453,1418947200.0
484,run the jewels 3,run the jewels,8.0,2016-12-30,8.6,1.0,sheldon pearce,2017-01-03,7q1uNF3HT1wTjxuMW0rFJn,221059.64285714287,38.57142857142857,0.6688571428571429,0.10556142857142857,0.6660714285714285,0.00011399142857142858,0.25402857142857144,-7.639928571428571,0.23952857142857145,1482710400.0
485,salad days,mac demarco,5.0,2014-04-02,8.5,1.0,marc hogan,2014-04-01,2sij95QgjmgrhNv33achzn,189670.81818181818,59.63636363636363,0.5243636363636364,0.24794581818181818,0.6461818181818182,0.2523185736363636,0.20173636363636363,-7.684363636363637,0.053099999999999994,1396310400.0
486,sauna,mount eerie,6.0,2015-01-29,8.1,0.0,jayson greene,2015-02-04,3rGf6vA99ZxULNg5TiBn28,276104.25,0.0,0.29658333333333337,0.5192242083333333,0.3445833333333333,0.6877749999999999,0.14499166666666666,-16.5895,0.05868333333333333,1423008000.0
487,sbtrkt,sbtrkt,8.0,2011-06-24,8.1,0.0,joe colly,2011-07-07,5fZ57PSVZx9nSwi3DzNdje,218328.35714285713,0.9285714285714286,0.7133571428571429,0.05872392857142857,0.6362857142857142,0.42565714285714285,0.12400714285714286,-9.004785714285715,0.09749285714285714,1309132800.0
488,schmilco,wilco,6.0,2016-09-26,7.0,0.0,sam sodomsky,2016-09-09,1Wjheru5k9DMQduRIasAyL,182436.25,32.166666666666664,0.6539166666666666,0.47825,0.45032500000000003,0.36539716666666666,0.15515833333333334,-12.180583333333333,0.056416666666666664,1473120000.0
489,sea of cowards,the dead weather,5.0,2010-05-16,7.8,0.0,tom breihan,2010-05-11,5A3pEjsMIT2Zyx4qmgDD0H,192068.63636363635,0.0,0.4707272727272727,0.06150454545454545,0.909,0.08465690909090909,0.3277272727272727,-2.536363636363636,0.1305,1273449600.0
490,sea when absent,a sunny day in glasgow,7.0,2014-07-04,8.5,1.0,lindsay zoladz,2014-06-24,3vin1x6t6WYd6JOEY22qps,256908.72727272726,0.09090909090909091,0.4314545454545455,0.02416889090909091,0.6531818181818182,0.12400361818181818,0.24630909090909092,-6.462818181818182,0.03351818181818182,1403827200.0
491,see the world given to a one love entity,guardian alien,6.0,2012-07-27,7.2,0.0,jayson greene,2012-08-16,2rNvaIp7nBgCyFT7xpAyZ6,2244320.0,3.0,0.253,0.000265,0.935,0.789,0.362,-7.157,0.277,1343088000.0
492,sentenced to life,black breath,8.0,2012-06-04,7.6,0.0,brandon stosuy,2012-04-25,4xOhXPxrcjesTwl6dhLZUb,196145.1,24.1,0.26,2.113e-06,0.9625999999999999,0.9637,0.26295999999999997,-3.9923,0.08146,1332720000.0
493,severant,kuedo,6.0,2011-10-20,7.7,0.0,joe colly,2011-10-18,4E68d3pPsJlzNqVbR1amZP,184045.0,9.466666666666667,0.4514333333333333,0.22334073333333335,0.6381866666666667,0.6562133333333333,0.22128,-10.290333333333333,0.050113333333333336,1318809600.0
494,shadow of a doubt,freddie gibbs,7.0,2015-11-24,7.8,0.0,max mertens,2015-11-20,41zRghNRGMG6l8dYtRp3iI,232567.41176470587,35.11764705882353,0.6589999999999999,0.26994705882352943,0.7369411764705882,8.036470588235294e-05,0.18293529411764706,-5.466647058823529,0.23644705882352945,1447977600.0
495,shaking the habitual,the knife,9.0,2013-04-07,8.4,1.0,lindsay zoladz,2013-04-08,5ktmE6ib4WKJM6x3ae2NxG,444567.6923076923,17.923076923076923,0.46799999999999997,0.4039246153846153,0.4881076923076923,0.435584423076923,0.14433076923076923,-9.916384615384617,0.06875384615384615,1375920000.0
496,shaolin vs. wu-tang,raekwon,5.0,2011-03-08,7.9,0.0,david drake,2011-03-15,7y9thaBm7wBPzsvcAWyWbH,173277.58823529413,16.235294117647058,0.5447058823529412,0.2069370588235294,0.8360588235294119,8.315294117647057e-06,0.36018823529411764,-6.778529411764706,0.41005882352941175,1293840000.0
497,shields,grizzly bear,6.0,2012-09-18,9.1,1.0,lindsay zoladz,2012-09-17,57LAEzKL94ZHwbIkUWYCDY,287800.0,38.5,0.44909999999999994,0.319645,0.6248,0.20348269000000002,0.14452,-8.619299999999999,0.04278,1347840000.0
498,short movie,laura marling,7.0,2015-03-19,7.4,0.0,katherine st. asaph,2015-03-27,08cXCARUoHLoccf0y06Dlv,231059.53846153847,24.46153846153846,0.452,0.40681153846153845,0.3970384615384615,0.013243407692307693,0.1611692307692308,-12.254461538461538,0.03868461538461539,1426809600.0
499,shrines,purity ring,6.0,2012-07-25,8.4,1.0,mark richardson,2012-07-24,20mXbCXndSKFkikGoojprO,209076.0,23.09090909090909,0.5616363636363636,0.09196818181818181,0.711,0.018523215454545452,0.25864545454545457,-6.266818181818182,0.07061818181818182,1435622400.0
500,silence yourself,savages,8.0,2013-05-02,8.7,1.0,lindsay zoladz,2013-05-06,6LjrpgYliBD7FA670n4l31,211234.72727272726,25.454545454545453,0.29227272727272724,0.11201883636363635,0.7274818181818182,0.19866363636363635,0.18686363636363634,-8.163727272727273,0.07909090909090909,1367884800.0
501,silencing machine,nachtmystium,8.0,2012-08-01,8.0,0.0,brandon stosuy,2012-08-02,74MuJS9J7ZNhzRhzNX254g,358138.4,8.2,0.3468,1.0029e-05,0.983,0.713,0.19065000000000001,-6.34,0.08137,1343692800.0
502,silver wilkinson,bibio,7.0,2013-05-31,6.2,0.0,ian cohen,2013-05-15,635cLXDOf3Kh5WA9c63xm8,267073.54545454547,25.181818181818183,0.365,0.6559090909090909,0.504,0.66857,0.2140272727272727,-10.250818181818182,0.09315454545454545,1368403200.0
503,simple math,manchester orchestra,4.0,2011-05-13,5.5,0.0,ian cohen,2011-05-27,56Bi6PRYQ2JDGGLntLjoMI,267930.3,37.4,0.4729,0.1472328,0.56373,0.020581001,0.12340999999999999,-8.671899999999999,0.04773,1304640000.0
504,singles,future islands,7.0,2014-03-25,8.0,0.0,jeremy d. larson,2014-03-25,26bhmgVpg5E5HyU4K1BYMc,253513.0,48.7,0.6491,0.2879,0.7483,0.157111,0.0986,-5.7834,0.037380000000000004,1395619200.0
505,sirens,nicolas jaar,6.0,2016-10-05,8.7,1.0,jonah bromwich,2016-09-29,2sBk4HURT2otEV1Kg5FgcV,405727.85714285716,0.14285714285714285,0.4337142857142857,0.4684285714285714,0.3465285714285714,0.506,0.12380000000000001,-16.54242857142857,0.09681428571428573,1528761600.0
506,skelethon,aesop rock,7.0,2012-07-19,8.2,0.0,jeff weiss,2012-07-10,37IpWBaXvdlkQUfTMCppfJ,221142.66666666666,1.6,0.5722666666666666,0.10451533333333334,0.7892666666666667,0.01046172,0.20894000000000001,-7.755666666666667,0.25456666666666666,1341878400.0
507,skeleton tree,nick cave & the bad seeds,8.0,2016-09-19,9.0,1.0,stuart berman,2016-09-14,34xaLN7rDecGEK5UGIVbeJ,298067.875,40.75,0.311,0.752375,0.3785,0.2508180675,0.1462125,-12.392249999999999,0.0375875,1473379200.0
508,skid row,james ferraro,4.0,2015-12-03,6.6,0.0,miles raymer,2015-11-16,5l2v1aGOKdUSvmTeRDVLgi,262701.23076923075,8.076923076923077,0.39430769230769236,0.35406,0.4883846153846154,0.1784570923076923,0.2357153846153846,-11.632153846153845,0.056053846153846155,1447372800.0
509,skin,flume,5.0,2016-06-02,6.4,0.0,stacey anderson,2016-06-02,6pFOh9PfVU4NUycoWYkEl2,227189.75,41.4375,0.48225,0.33853125,0.61675,0.19343252875,0.1604625,-6.4303125,0.1241,1464307200.0
510,skying,the horrors,7.0,2011-07-13,7.5,0.0,eric grandy,2011-07-25,5H7BgENqxEcXxq1wYb8bs0,323689.1,17.8,0.42000000000000004,0.0029408,0.8968999999999999,0.19936477000000002,0.27094999999999997,-5.4418999999999995,0.06576,1312848000.0
511,slave ambient,the war on drugs,6.0,2011-08-19,8.3,1.0,stuart berman,2011-08-23,2KjyXCzIAZzJ6j70qPKvEj,234803.08333333334,33.416666666666664,0.3485833333333333,0.23816716666666668,0.7679999999999999,0.4371763741666667,0.26450833333333335,-8.780583333333334,0.05121666666666667,1313452800.0
512,sleep cycle,deakin,7.0,2016-04-19,7.6,0.0,stuart berman,2016-04-18,3koPfjNNoh3JJ0AD6WnKtT,334073.8333333333,25.5,0.26899999999999996,0.5623,0.7331666666666666,0.2068790833333333,0.30833333333333335,-6.5395,0.05633333333333334,1460073600.0
513,slow focus,fuck buttons,6.0,2013-07-25,8.7,1.0,jayson greene,2013-07-22,2GpgIyzxzxCNmkWL1EZW2C,446866.14285714284,12.857142857142858,0.4144285714285714,0.029632401428571428,0.8562857142857142,0.8512857142857142,0.35152857142857147,-5.704571428571429,0.04915714285714286,1374537600.0
514,small craft on a milk sea,brian eno,8.0,2010-11-02,7.4,0.0,mark pytlik,2010-11-04,7MRonYO3ztgKpavQkMiome,196211.26666666666,5.266666666666667,0.36410666666666663,0.4842934666666666,0.38871333333333336,0.8893333333333333,0.09767333333333333,-18.051933333333334,0.04716666666666667,1288569600.0
515,smother,wild beasts,7.0,2011-05-10,8.2,0.0,david bevan,2011-05-13,4yfi9CePcYX0vCXzkMDyDE,253131.7,18.0,0.57982,0.64615,0.393,0.30480999999999997,0.13362000000000002,-14.509899999999998,0.03733,1304985600.0
516,so it goes,ratking,8.0,2014-04-09,7.5,0.0,kyle kramer,2014-04-16,0wQpKLNavM2B8PZRMiO95X,257833.58333333334,19.416666666666668,0.47475,0.023293499999999998,0.9035000000000001,0.03446215833333333,0.43933333333333335,-3.3843333333333336,0.243725,1396828800.0
517,sol invictus,faith no more,6.0,2015-05-19,6.0,0.0,zoe camp,2015-05-19,1JgiHuKdZNP2Z6XOJtBjyz,237032.9,25.6,0.4931,0.005469,0.8333999999999999,0.18538438000000002,0.14577,-6.8747,0.057920000000000006,1431907200.0
518,something,chairlift,7.0,2012-01-24,8.0,0.0,matthew perpetua,2012-01-20,4nYzn3xOXQsltWZ5AIQns7,224233.0,30.416666666666668,0.5134166666666666,0.20221266666666668,0.7239166666666667,0.079389475,0.22999166666666668,-7.098833333333332,0.089075,1327363200.0
519,something for everybody,devo,6.0,2010-06-17,6.6,0.0,marc masters,2010-06-17,4y8hWlVgKfFZaBb4iVYyNE,189619.58333333334,15.166666666666666,0.6418333333333334,0.013658749999999999,0.9050833333333334,0.07563349833333333,0.15049166666666666,-4.3445,0.06236666666666666,1276214400.0
520,"sometimes i sit and think, and sometimes i just sit",courtney barnett,5.0,2015-04-06,8.6,1.0,mike powell,2015-03-23,4wemZND9D5JUOYhFTxqr42,248132.82352941178,17.294117647058822,0.5131764705882353,0.09858801235294117,0.6738882352941176,0.040358794117647055,0.30868235294117646,-7.222764705882353,0.05360588235294118,1447977600.0
521,sonic highways,foo fighters,5.0,2014-12-10,5.6,0.0,stuart berman,2014-11-10,2qwN15acAl3sm3Idce5vK9,316001.375,52.375,0.337625,0.0004292625,0.7815,0.0604733625,0.1246625,-5.7151250000000005,0.0571875,1415491200.0
522,sorrow and extinction,pallbearer,7.0,2012-02-23,8.4,1.0,brandon stosuy,2012-03-01,4vcqtRCeKGALWvOg910jJi,586469.2,25.6,0.2102,0.01416704,0.5902000000000001,0.6118,0.18478,-11.7834,0.050519999999999995,1329782400.0
523,sound & color,alabama shakes,8.0,2015-04-22,8.1,0.0,ryan dombal,2015-04-23,0GaYG9L1sXHQZZ7BTk0hGY,237381.83333333334,44.5,0.4706666666666666,0.45549775,0.6108333333333333,0.2315708333333333,0.13425,-6.1915000000000004,0.076125,1429574400.0
524,sour soul,badbadnotgood,6.0,2015-02-17,6.2,0.0,nate patrin,2015-02-16,3cFQsh5o8zThmbyQRuRosJ,165076.41666666666,23.416666666666668,0.5681666666666666,0.2906,0.6044166666666667,0.19751896666666666,0.16198333333333334,-9.786166666666666,0.15293333333333334,1424649600.0
525,space is only noise,nicolas jaar,8.0,2011-02-18,8.4,1.0,andrew gaerig,2011-02-17,0tUJcqDuXHNkaPKLN0lQhT,195577.53846153847,36.84615384615385,0.5717692307692308,0.5503615384615385,0.27228461538461535,0.7283846153846153,0.24913076923076924,-18.319615384615386,0.10976153846153847,1296432000.0
526,spaces,nils frahm,7.0,2014-01-15,7.8,0.0,nick neyland,2014-01-23,0DFbQjp468sMiIMTrZdr5w,415457.0,38.81818181818182,0.29554545454545456,0.9363636363636364,0.2378645454545455,0.8475454545454546,0.3215545454545454,-23.16690909090909,0.05786363636363636,1384732800.0
527,special affections,diamond rings,8.0,2010-10-26,8.2,0.0,stuart berman,2010-11-09,0zRpBB15fjscEg08U6Zq9H,250786.1,0.0,0.6948000000000001,0.2662055,0.8111,0.2316655,0.08124,-4.8129,0.07083,1293840000.0
528,splendor & misery,clipping.,8.0,2016-09-14,5.3,0.0,mehan jayasuriya,2016-09-06,1pxYPYg5ozVYMxiFMfD1tn,148495.86666666667,26.0,0.47286666666666666,0.2604902,0.5363333333333333,0.23856653333333336,0.19738666666666665,-11.132466666666666,0.21362,1473379200.0
529,spooky action at a distance,lotus plaza,6.0,2012-04-13,8.4,1.0,ian cohen,2012-04-02,5rz5Ya430Ht2x3kPcXYOtZ,264640.0,19.1,0.4015000000000001,0.17890713,0.7519,0.6822790000000001,0.16118000000000002,-5.6071,0.0438,1333324800.0
530,sprinter,torres,5.0,2015-05-07,8.0,0.0,jillian mapes,2015-05-07,1wxCJeQNOoNiZmaN6Ma4js,301772.6666666667,17.555555555555557,0.419,0.39420944444444445,0.3818111111111111,0.015096522222222223,0.18222222222222223,-10.466000000000001,0.05676666666666667,1431907200.0
531,sremmlife 2,rae sremmurd,6.0,2016-08-18,7.6,0.0,sheldon pearce,2016-08-15,2KhzKZOq9MVNSCKkNkLtbp,237376.63636363635,19.636363636363637,0.8236363636363637,0.08882454545454545,0.5846363636363636,0.00015326636363636363,0.2079909090909091,-7.095,0.0955818181818182,1470960000.0
